"dateOpe","description","montantOpe","numCpt","codeTypeOpe"
2020-08-11 07:39:01,,-797,CO00000006,VIR
2020-08-11 07:39:01,,797,CO00000007,VIR
2022-06-10 15:28:35,,-691,LI00000002,VIR
2022-06-10 15:28:35,,691,LI00000005,VIR
2022-08-20 23:47:45,,-874,LI00000001,RET
2021-07-08 08:28:22,,-485,CC00000001,DEP
2022-11-15 16:31:04,,-412,CO00000002,RET
2022-09-16 23:48:30,,-355,LI00000006,DEP
2020-05-20 00:54:17,,-827,CO00000004,DEP
2020-05-27 09:49:33,,-40,CO00000008,VIR
2020-05-27 09:49:33,,40,CO00000005,VIR
2020-12-23 06:33:49,,-205,CO00000001,VIR
2020-12-23 06:33:49,,205,CO00000010,VIR
2021-04-03 08:14:43,,-682,CC00000002,RET
2021-06-15 11:47:42,,-748,LI00000004,VIR
2021-06-15 11:47:42,,748,CO00000009,VIR
2020-02-19 11:17:16,,-563,LI00000004,RET
2021-09-27 07:00:04,,-101,CO00000007,DEP
2021-11-17 21:00:38,,-249,CO00000002,DEP
2022-02-26 16:15:38,,-436,CO00000001,DEP
2021-11-05 13:49:16,,-290,LI00000005,VIR
2021-11-05 13:49:16,,290,LI00000005,VIR
2022-07-07 19:15:34,,-627,CO00000008,RET
2022-01-06 01:05:12,,-185,CO00000011,DEP
2021-10-01 02:03:15,,-465,LI00000002,DEP
2020-02-28 06:54:00,,-856,CC00000002,RET
2020-05-28 09:58:11,,-764,LI00000005,DEP
2020-06-07 05:56:37,,-531,CO00000009,VIR
2020-06-07 05:56:37,,531,CO00000007,VIR
2022-11-14 22:50:34,,-30,CO00000012,DEP
2020-09-21 09:19:01,,-612,CO00000010,VIR
2020-09-21 09:19:01,,612,LI00000006,VIR
2022-05-22 01:18:36,,-828,CO00000008,VIR
2022-05-22 01:18:36,,828,CO00000006,VIR
2021-04-13 21:17:23,,-764,CO00000002,DEP
2020-08-24 12:00:34,,-203,CO00000007,DEP
2020-04-21 08:19:34,,-583,CO00000006,VIR
2020-04-21 08:19:34,,583,CO00000006,VIR
2020-07-06 10:48:33,,-464,CO00000011,VIR
2020-07-06 10:48:33,,464,LI00000001,VIR
2023-01-01 16:12:07,,-756,CO00000006,RET
2022-04-15 06:46:08,,-578,CO00000011,VIR
2022-04-15 06:46:08,,578,CO00000001,VIR
2020-10-21 09:09:49,,-741,LI00000003,RET
2021-08-19 17:11:33,,-485,CC00000001,DEP
2022-09-03 04:03:23,,-771,CO00000006,RET
2020-12-06 22:31:56,,-808,CO00000005,DEP
2022-01-25 03:43:24,,-866,LI00000002,DEP
2021-01-24 04:05:02,,-773,CC00000002,VIR
2021-01-24 04:05:02,,773,CO00000005,VIR
2020-05-17 08:12:37,,-415,CO00000006,VIR
2020-05-17 08:12:37,,415,LI00000006,VIR
2020-06-18 12:42:41,,-121,CO00000010,DEP
2021-05-24 07:18:00,,-394,LI00000006,RET
2021-09-23 15:16:51,,-363,LI00000005,DEP
2020-05-24 23:07:48,,-555,CO00000002,RET
2022-04-02 13:14:51,,-641,LI00000006,DEP
2020-02-25 20:24:04,,-766,CO00000009,VIR
2020-02-25 20:24:04,,766,CO00000008,VIR
2022-02-15 16:05:01,,-353,CO00000009,RET
2021-11-18 05:51:56,,-570,CO00000006,DEP
2022-06-22 14:28:29,,-33,LI00000005,DEP
2020-08-16 03:14:48,,-177,CO00000006,DEP
2022-11-22 00:03:01,,-438,CO00000005,DEP
2022-08-25 02:37:32,,-753,CO00000011,VIR
2022-08-25 02:37:32,,753,CO00000008,VIR
2021-12-22 22:35:50,,-642,CO00000010,DEP
2022-01-30 03:41:10,,-418,CO00000011,RET
2021-06-02 05:35:35,,-847,LI00000005,VIR
2021-06-02 05:35:35,,847,LI00000005,VIR
2022-04-06 06:11:48,,-328,CO00000009,RET
2021-10-29 12:26:07,,-23,CO00000011,VIR
2021-10-29 12:26:07,,23,CC00000001,VIR
2020-12-06 22:53:25,,-499,CO00000009,DEP
2021-08-09 02:05:20,,-989,LI00000005,VIR
2021-08-09 02:05:20,,989,CO00000010,VIR
2022-01-27 16:24:19,,-632,LI00000001,DEP
2022-11-24 20:23:41,,-128,CO00000009,RET
2022-05-11 07:21:11,,-710,CO00000002,VIR
2022-05-11 07:21:11,,710,CO00000010,VIR
2022-04-09 12:05:43,,-35,CO00000003,DEP
2021-03-20 04:58:34,,-641,CO00000005,VIR
2021-03-20 04:58:34,,641,CO00000010,VIR
2022-10-20 15:02:15,,-325,LI00000003,DEP
2022-07-04 14:18:26,,-740,CO00000012,VIR
2022-07-04 14:18:26,,740,CO00000004,VIR
2020-03-15 22:27:07,,-287,LI00000006,RET
2021-11-23 06:35:56,,-245,CO00000010,DEP
2020-12-22 02:26:36,,-638,CO00000006,DEP
2022-05-10 06:16:02,,-753,CO00000004,DEP
2021-03-19 23:27:40,,-408,CO00000007,VIR
2021-03-19 23:27:40,,408,LI00000004,VIR
2021-02-23 23:09:21,,-395,CC00000001,VIR
2021-02-23 23:09:21,,395,CO00000003,VIR
2020-02-03 02:31:41,,-308,CO00000007,DEP
2021-07-15 16:19:34,,-4,CO00000012,DEP
2020-11-18 11:38:23,,-217,CO00000012,RET
2022-07-03 15:01:31,,-16,LI00000005,VIR
2022-07-03 15:01:31,,16,CC00000002,VIR
2022-06-15 08:52:51,,-391,LI00000001,VIR
2022-06-15 08:52:51,,391,CC00000001,VIR
2021-01-05 22:48:58,,-768,LI00000005,DEP
2021-11-30 23:12:02,,-890,CO00000004,VIR
2021-11-30 23:12:02,,890,CO00000004,VIR
2021-10-22 20:15:33,,-951,CO00000006,RET
2020-06-05 21:26:32,,-481,CO00000006,VIR
2020-06-05 21:26:32,,481,CO00000007,VIR
2020-04-24 10:44:37,,-408,CO00000006,DEP
2022-04-25 09:13:08,,-762,CC00000001,RET
2021-10-23 15:34:53,,-986,CO00000012,VIR
2021-10-23 15:34:53,,986,CO00000006,VIR
2022-12-20 16:44:35,,-121,LI00000006,VIR
2022-12-20 16:44:35,,121,CO00000008,VIR
2022-01-03 23:33:49,,-636,CO00000010,RET
2020-04-20 00:49:25,,-320,CC00000002,RET
2021-06-11 10:31:32,,-226,LI00000003,DEP
2020-08-22 10:31:39,,-881,CC00000001,RET
2020-05-31 12:42:19,,-859,CO00000009,DEP
2020-02-19 23:33:42,,-615,CO00000008,DEP
2020-06-27 21:29:41,,-569,CO00000006,VIR
2020-06-27 21:29:41,,569,CO00000012,VIR
2020-02-04 07:43:24,,-418,CO00000011,DEP
2022-02-24 11:18:11,,-760,CO00000011,DEP
2020-06-15 21:48:05,,-686,CO00000011,VIR
2020-06-15 21:48:05,,686,CO00000006,VIR
2022-06-23 17:56:32,,-272,CC00000001,DEP
2021-01-20 04:36:08,,-280,CO00000009,VIR
2021-01-20 04:36:08,,280,CO00000007,VIR
2021-01-11 19:21:41,,-369,CO00000006,VIR
2021-01-11 19:21:41,,369,CC00000001,VIR
2021-06-25 17:22:44,,-794,CO00000004,VIR
2021-06-25 17:22:44,,794,CO00000007,VIR
2020-08-28 18:16:34,,-377,CO00000007,DEP
2020-10-25 02:25:29,,-534,CO00000005,DEP
2021-09-01 15:59:27,,-898,CO00000004,DEP
2022-04-14 06:44:59,,-397,CO00000012,DEP
2022-04-21 07:35:46,,-678,CO00000012,RET
2020-10-07 21:39:29,,-264,CC00000002,DEP
2021-05-01 17:03:44,,-932,CO00000008,VIR
2021-05-01 17:03:44,,932,CO00000012,VIR
2022-09-14 08:47:16,,-332,CO00000012,DEP
2022-09-25 11:47:46,,-511,CO00000012,RET
2022-12-24 11:27:44,,-688,LI00000004,VIR
2022-12-24 11:27:44,,688,CO00000005,VIR
2020-06-05 04:44:26,,-292,CO00000002,RET
2021-12-29 12:59:04,,-591,CO00000006,RET
2022-08-22 19:19:53,,-333,CO00000008,RET
2020-07-15 23:15:51,,-159,CO00000002,RET
2021-04-16 15:53:54,,-256,CO00000003,RET
2020-12-23 22:44:24,,-287,CO00000007,VIR
2020-12-23 22:44:24,,287,CO00000008,VIR
2020-12-31 02:49:05,,-883,CO00000009,RET
2020-12-04 21:28:13,,-27,CO00000008,VIR
2020-12-04 21:28:13,,27,CO00000005,VIR
2020-11-29 12:30:56,,-187,CO00000003,DEP
2020-02-25 12:00:04,,-189,LI00000005,VIR
2020-02-25 12:00:04,,189,LI00000005,VIR
2021-08-05 02:14:09,,-310,CO00000011,VIR
2021-08-05 02:14:09,,310,CO00000009,VIR
2022-12-27 07:48:11,,-183,CO00000004,VIR
2022-12-27 07:48:11,,183,CO00000001,VIR
2021-03-03 21:09:28,,-982,LI00000002,VIR
2021-03-03 21:09:28,,982,LI00000002,VIR
2020-06-12 00:13:54,,-377,CO00000002,DEP
2021-12-27 04:37:00,,-189,LI00000006,RET
2020-04-01 04:39:04,,-306,LI00000003,DEP
2022-02-02 23:45:56,,-223,CO00000006,RET
2022-06-01 05:56:59,,-671,LI00000004,RET
2022-03-01 06:43:30,,-772,CO00000007,DEP
2020-09-08 23:55:13,,-271,CO00000004,DEP
2022-03-25 20:58:28,,-683,CO00000003,RET
2021-02-01 03:18:59,,-319,CO00000003,VIR
2021-02-01 03:18:59,,319,CO00000009,VIR
2020-02-21 08:53:41,,-160,CO00000002,VIR
2020-02-21 08:53:41,,160,CO00000008,VIR
2022-06-11 12:02:12,,-607,CO00000009,RET
2021-01-13 11:07:38,,-452,CO00000012,RET
2020-10-17 12:33:16,,-990,CO00000004,DEP
2022-04-06 02:24:08,,-236,CO00000009,RET
2021-10-14 12:51:42,,-176,CO00000006,VIR
2021-10-14 12:51:42,,176,LI00000002,VIR
2020-11-27 20:53:17,,-84,CO00000001,VIR
2020-11-27 20:53:17,,84,CO00000001,VIR
2021-04-19 11:31:58,,-211,CO00000007,VIR
2021-04-19 11:31:58,,211,LI00000003,VIR
2022-10-31 00:19:50,,-858,LI00000005,DEP
2021-01-22 15:18:31,,-264,LI00000005,VIR
2021-01-22 15:18:31,,264,CO00000004,VIR
2022-05-23 12:36:41,,-301,CO00000010,RET
2022-12-15 09:59:50,,-483,CC00000001,DEP
2020-11-13 03:39:35,,-631,CO00000003,RET
2021-01-13 03:16:14,,-198,CO00000005,VIR
2021-01-13 03:16:14,,198,CO00000007,VIR
2022-07-06 10:18:49,,-514,CO00000010,DEP
2022-11-11 14:30:09,,-319,LI00000004,VIR
2022-11-11 14:30:09,,319,CO00000008,VIR
2022-02-18 01:37:19,,-962,CO00000005,VIR
2022-02-18 01:37:19,,962,CO00000008,VIR
2022-09-22 11:10:11,,-811,CO00000003,VIR
2022-09-22 11:10:11,,811,LI00000005,VIR
2022-03-05 22:10:56,,-492,CO00000010,RET
2022-10-15 00:44:57,,-236,CO00000003,DEP
2021-01-21 00:50:03,,-181,CO00000005,RET
2022-03-03 13:10:40,,-119,CO00000012,DEP
2022-07-11 19:01:58,,-691,CO00000006,RET
2020-12-04 21:43:05,,-467,LI00000005,DEP
2021-09-11 21:23:15,,-35,LI00000004,DEP
2021-08-25 05:28:29,,-368,CO00000003,VIR
2021-08-25 05:28:29,,368,CO00000004,VIR
2022-06-20 04:26:42,,-124,LI00000005,DEP
2020-11-25 12:37:42,,-398,CO00000001,VIR
2020-11-25 12:37:42,,398,CC00000001,VIR
2021-11-08 14:36:51,,-361,LI00000001,RET
2021-12-29 03:31:30,,-227,LI00000004,RET
2021-04-18 11:33:03,,-414,CO00000007,DEP
2021-04-27 00:21:57,,-175,CO00000003,RET
2022-08-09 00:10:50,,-398,CC00000001,VIR
2022-08-09 00:10:50,,398,CO00000010,VIR
2022-12-14 23:49:32,,-736,CO00000005,RET
2020-12-30 01:12:49,,-589,LI00000003,DEP
2020-12-06 12:08:03,,-748,CC00000002,VIR
2020-12-06 12:08:03,,748,CO00000009,VIR
2022-11-13 01:43:01,,-715,CO00000001,RET
2020-08-07 00:44:16,,-802,CC00000002,DEP
2021-11-21 02:10:44,,-217,CO00000001,DEP
2021-08-24 20:21:15,,-761,LI00000004,RET
2021-08-24 01:23:20,,-785,LI00000004,VIR
2021-08-24 01:23:20,,785,LI00000006,VIR
2022-01-08 05:57:41,,-415,CO00000010,RET
2020-06-26 15:55:17,,-81,LI00000002,RET
2022-12-15 20:27:57,,-798,LI00000001,VIR
2022-12-15 20:27:57,,798,CO00000011,VIR
2021-03-26 01:46:08,,-360,CO00000002,RET
2022-04-26 13:28:20,,-809,CO00000012,DEP
2020-11-11 23:00:05,,-616,LI00000006,DEP
2020-10-09 22:07:24,,-921,CO00000010,RET
2022-09-27 16:25:48,,-946,LI00000006,RET
2021-06-14 12:31:01,,-787,CC00000001,VIR
2021-06-14 12:31:01,,787,CO00000011,VIR
2022-07-28 11:24:32,,-508,CO00000005,VIR
2022-07-28 11:24:32,,508,CO00000009,VIR
2020-07-19 07:20:03,,-25,LI00000002,VIR
2020-07-19 07:20:03,,25,CO00000001,VIR
2021-06-01 21:21:05,,-96,CO00000007,RET
2022-05-27 09:18:55,,-11,LI00000005,DEP
2021-04-25 09:02:55,,-822,CO00000009,RET
2021-04-04 21:07:38,,-243,LI00000002,RET
2022-07-31 21:29:48,,-314,LI00000004,RET
2020-08-13 03:58:37,,-758,CO00000001,RET
2021-07-06 02:48:28,,-670,LI00000005,VIR
2021-07-06 02:48:28,,670,CC00000002,VIR
2020-10-26 22:39:18,,-140,CO00000009,RET
2022-10-23 13:29:43,,-245,CO00000007,RET
2021-04-15 09:40:06,,-246,CO00000005,VIR
2021-04-15 09:40:06,,246,LI00000003,VIR
2021-04-19 09:03:35,,-529,CO00000010,VIR
2021-04-19 09:03:35,,529,LI00000006,VIR
2023-01-01 14:05:01,,-369,CO00000004,VIR
2023-01-01 14:05:01,,369,LI00000006,VIR
2021-06-11 05:39:12,,-210,CO00000004,RET
2021-03-23 08:49:15,,-363,CO00000006,RET
2022-07-22 09:51:54,,-781,CO00000005,VIR
2022-07-22 09:51:54,,781,CO00000003,VIR
2022-06-18 02:33:49,,-286,CC00000001,VIR
2022-06-18 02:33:49,,286,CO00000002,VIR
2020-11-27 06:50:42,,-239,CO00000009,RET
2021-07-05 02:15:08,,-978,CO00000007,DEP
2022-10-05 11:55:47,,-599,CO00000009,DEP
2022-02-22 11:56:13,,-78,CC00000002,DEP
2022-03-24 19:17:56,,-819,CO00000009,DEP
2022-09-10 07:54:42,,-344,LI00000003,RET
2022-06-15 02:41:38,,-711,LI00000004,VIR
2022-06-15 02:41:38,,711,LI00000005,VIR
2022-08-14 14:42:14,,-23,CO00000012,VIR
2022-08-14 14:42:14,,23,CO00000001,VIR
2021-01-29 17:37:34,,-480,LI00000005,DEP
2022-12-11 20:15:59,,-543,LI00000002,VIR
2022-12-11 20:15:59,,543,LI00000003,VIR
2022-11-18 14:39:15,,-873,LI00000003,VIR
2022-11-18 14:39:15,,873,LI00000004,VIR
2020-05-09 06:20:28,,-573,CO00000010,RET
2022-02-01 10:18:22,,-61,LI00000003,RET
2021-10-17 23:18:42,,-380,CO00000010,RET
2020-02-14 10:52:27,,-98,CO00000011,RET
2021-01-09 14:29:13,,-14,CO00000011,DEP
2020-05-19 03:45:58,,-484,CO00000002,RET
2020-08-07 17:39:01,,-70,LI00000002,VIR
2020-08-07 17:39:01,,70,LI00000004,VIR
2021-11-30 10:07:19,,-348,CO00000004,DEP
2021-12-05 04:19:56,,-324,CO00000012,VIR
2021-12-05 04:19:56,,324,CO00000005,VIR
2021-03-27 03:03:42,,-547,LI00000003,DEP
2020-11-10 09:47:42,,-839,CO00000001,DEP
2020-07-01 08:53:07,,-619,CO00000009,DEP
2021-11-06 16:45:57,,-801,CO00000003,DEP
2022-07-08 12:12:44,,-723,CO00000008,RET
2020-04-30 10:48:36,,-923,CO00000011,RET
2022-09-02 21:19:03,,-166,LI00000001,DEP
2020-05-30 18:19:50,,-418,CO00000009,DEP
2022-06-12 06:57:14,,-826,CO00000001,DEP
2020-06-05 02:30:41,,-661,CO00000011,DEP
2021-07-04 06:37:53,,-620,CO00000003,DEP
2020-08-31 16:21:16,,-823,CO00000002,DEP
2021-08-26 05:13:47,,-372,CO00000009,DEP
2021-11-22 22:40:36,,-325,CO00000008,RET
2021-04-13 00:11:35,,-509,CC00000002,VIR
2021-04-13 00:11:35,,509,LI00000005,VIR
2022-02-27 13:20:32,,-562,CO00000009,RET
2020-12-03 22:25:54,,-713,CO00000010,DEP
2022-01-28 12:33:58,,-132,CO00000003,VIR
2022-01-28 12:33:58,,132,CO00000007,VIR
2020-05-16 23:08:12,,-727,CO00000008,DEP
2020-03-11 21:27:42,,-572,CC00000001,DEP
2020-05-21 08:04:06,,-617,CO00000010,VIR
2020-05-21 08:04:06,,617,CC00000002,VIR
2022-10-09 06:40:41,,-903,CC00000002,VIR
2022-10-09 06:40:41,,903,LI00000005,VIR
2020-02-23 01:18:37,,-420,CO00000004,DEP
2021-10-15 15:39:56,,-760,CC00000002,VIR
2021-10-15 15:39:56,,760,LI00000004,VIR
2022-12-26 07:54:57,,-761,CO00000001,VIR
2022-12-26 07:54:57,,761,CO00000011,VIR
2020-12-05 01:32:57,,-282,CO00000002,RET
2020-05-26 19:53:35,,-878,LI00000002,DEP
2020-06-12 08:31:46,,-804,LI00000003,DEP
2021-06-09 14:59:14,,-905,LI00000002,DEP
2020-07-15 06:22:54,,-881,CO00000009,DEP
2022-02-04 21:13:21,,-559,CO00000009,RET
2020-12-11 08:41:30,,-867,CO00000011,VIR
2020-12-11 08:41:30,,867,CO00000006,VIR
2021-03-09 03:47:06,,-397,LI00000005,VIR
2021-03-09 03:47:06,,397,CO00000001,VIR
2020-09-24 21:04:46,,-791,CO00000001,RET
2020-10-21 19:06:04,,-208,LI00000001,RET
2021-11-08 10:00:17,,-249,CO00000012,VIR
2021-11-08 10:00:17,,249,CO00000007,VIR
2020-06-28 02:42:04,,-739,CO00000003,VIR
2020-06-28 02:42:04,,739,CC00000002,VIR
2020-02-12 06:50:59,,-701,CO00000008,RET
2021-07-29 11:46:39,,-732,CO00000010,VIR
2021-07-29 11:46:39,,732,LI00000006,VIR
2022-01-21 22:52:05,,-411,CO00000007,RET
2022-01-20 04:47:56,,-717,LI00000005,RET
2022-06-14 02:11:47,,-689,CO00000010,DEP
2020-12-25 20:55:01,,-16,CC00000002,RET
2022-12-15 11:26:47,,-993,LI00000005,DEP
2022-02-10 08:21:58,,-943,CO00000007,VIR
2022-02-10 08:21:58,,943,CC00000002,VIR
2022-09-25 04:16:39,,-79,CC00000002,DEP
2022-12-04 00:30:54,,-193,CO00000004,DEP
2022-05-29 15:25:25,,-720,CO00000009,RET
2022-03-20 13:51:59,,-498,LI00000004,VIR
2022-03-20 13:51:59,,498,CO00000007,VIR
2022-06-10 02:55:32,,-968,LI00000003,VIR
2022-06-10 02:55:32,,968,CO00000008,VIR
2021-05-28 04:46:46,,-759,CO00000012,DEP
2022-03-13 14:30:21,,-427,LI00000002,RET
2020-02-25 10:38:53,,-993,CO00000006,VIR
2020-02-25 10:38:53,,993,CO00000004,VIR
2021-12-25 17:36:06,,-829,LI00000002,RET
2020-05-25 18:40:23,,-531,CO00000007,DEP
2022-02-04 21:47:45,,-156,CO00000005,VIR
2022-02-04 21:47:45,,156,CO00000012,VIR
2021-08-01 12:21:36,,-703,CO00000011,DEP
2020-06-28 17:52:20,,-376,CO00000003,DEP
2020-12-25 00:35:33,,-651,CC00000002,DEP
2022-07-14 14:45:14,,-409,LI00000006,VIR
2022-07-14 14:45:14,,409,LI00000004,VIR
2021-07-09 19:45:59,,-514,CO00000006,RET
2020-09-15 10:27:05,,-548,CO00000006,RET
2022-03-23 10:37:36,,-233,LI00000006,RET
2020-07-06 11:47:05,,-159,CO00000006,RET
2022-11-14 19:13:38,,-359,LI00000006,DEP
2021-11-18 18:55:46,,-932,CO00000007,DEP
2020-04-04 17:34:11,,-905,CO00000003,RET
2020-02-19 03:46:34,,-86,LI00000001,VIR
2020-02-19 03:46:34,,86,CC00000002,VIR
2022-06-11 23:19:06,,-139,CO00000002,VIR
2022-06-11 23:19:06,,139,CO00000002,VIR
2021-01-05 13:58:24,,-68,CO00000007,DEP
2022-09-02 18:19:38,,-59,CO00000004,VIR
2022-09-02 18:19:38,,59,CO00000010,VIR
2023-01-07 13:36:29,,-405,CO00000011,VIR
2023-01-07 13:36:29,,405,CC00000001,VIR
2020-05-18 04:00:01,,-582,CO00000012,DEP
2022-01-02 18:27:45,,-389,CO00000009,DEP
2021-12-19 11:04:05,,-427,CO00000003,VIR
2021-12-19 11:04:05,,427,LI00000006,VIR
2022-01-28 14:32:41,,-794,CC00000001,VIR
2022-01-28 14:32:41,,794,LI00000004,VIR
2021-07-27 08:54:34,,-339,LI00000003,VIR
2021-07-27 08:54:34,,339,CO00000011,VIR
2021-10-07 06:48:52,,-952,LI00000001,VIR
2021-10-07 06:48:52,,952,CO00000003,VIR
2020-03-19 15:06:49,,-944,CC00000001,RET
2021-05-03 06:08:19,,-279,LI00000002,VIR
2021-05-03 06:08:19,,279,CO00000005,VIR
2022-08-17 11:50:59,,-349,CO00000003,RET
2022-11-22 00:41:35,,-77,CO00000001,VIR
2022-11-22 00:41:35,,77,CO00000004,VIR
2022-12-25 05:48:00,,-188,CO00000006,VIR
2022-12-25 05:48:00,,188,CO00000006,VIR
2020-10-20 15:38:40,,-383,CO00000005,DEP
2022-12-02 06:07:58,,-285,CO00000003,VIR
2022-12-02 06:07:58,,285,CO00000004,VIR
2022-04-15 15:19:41,,-741,CO00000002,VIR
2022-04-15 15:19:41,,741,CO00000005,VIR
2022-04-08 12:23:54,,-978,CO00000008,DEP
2022-11-11 09:39:25,,-528,CO00000008,RET
2022-02-01 14:41:55,,-187,LI00000003,VIR
2022-02-01 14:41:55,,187,LI00000006,VIR
2023-01-01 16:44:58,,-263,CO00000008,DEP
2022-12-21 15:08:53,,-145,CO00000011,DEP
2022-10-24 15:50:05,,-427,CO00000012,VIR
2022-10-24 15:50:05,,427,CC00000002,VIR
2022-12-23 15:46:55,,-457,LI00000001,DEP
2023-01-15 09:04:45,,-41,LI00000005,VIR
2023-01-15 09:04:45,,41,CO00000002,VIR
2020-11-17 06:01:18,,-212,CO00000010,RET
2020-02-18 17:21:08,,-808,LI00000001,RET
2021-05-16 10:41:34,,-904,CC00000002,VIR
2021-05-16 10:41:34,,904,CO00000002,VIR
2020-05-17 21:22:50,,-39,CO00000003,VIR
2020-05-17 21:22:50,,39,CO00000006,VIR
2021-08-13 13:31:41,,-346,CO00000003,DEP
2022-07-11 18:05:02,,-913,CO00000006,DEP
2020-07-21 00:10:30,,-911,CO00000007,DEP
2021-12-20 21:22:04,,-436,CO00000002,DEP
2021-12-04 04:49:07,,-765,CO00000012,RET
2022-11-19 23:39:13,,-768,CO00000007,VIR
2022-11-19 23:39:13,,768,LI00000005,VIR
2021-02-23 23:27:14,,-273,CO00000009,RET
2021-04-16 02:06:24,,-867,CO00000012,VIR
2021-04-16 02:06:24,,867,CO00000011,VIR
2022-01-22 13:27:11,,-675,CO00000003,VIR
2022-01-22 13:27:11,,675,CC00000002,VIR
2022-02-14 12:35:29,,-389,CO00000004,DEP
2021-12-20 10:59:45,,-351,CO00000007,RET
2022-12-17 03:57:47,,-422,LI00000005,DEP
2021-11-04 21:40:45,,-731,CC00000001,DEP
2020-02-07 03:17:19,,-428,LI00000006,VIR
2020-02-07 03:17:19,,428,LI00000003,VIR
2022-07-31 00:26:07,,-819,LI00000002,DEP
2020-08-12 04:52:31,,-454,CO00000007,RET
2022-02-09 01:50:31,,-729,CO00000009,DEP
2022-09-28 10:57:12,,-220,LI00000004,RET
2020-09-19 01:41:50,,-511,CO00000002,RET
2022-03-11 00:01:55,,-318,CO00000003,RET
2022-11-18 08:27:07,,-72,LI00000002,DEP
2020-05-22 08:01:21,,-498,CO00000006,DEP
2022-05-22 04:42:04,,-133,CO00000004,VIR
2022-05-22 04:42:04,,133,CO00000009,VIR
2021-07-15 22:21:30,,-836,CC00000001,DEP
2021-11-21 07:22:10,,-622,LI00000005,RET
2022-12-14 07:20:14,,-461,CO00000007,DEP
2021-04-05 03:08:26,,-502,CO00000010,RET
2021-04-18 20:36:56,,-337,LI00000006,DEP
2021-10-28 06:16:00,,-112,CO00000005,VIR
2021-10-28 06:16:00,,112,CO00000012,VIR
2022-10-10 19:36:10,,-373,LI00000002,RET
2022-11-10 04:26:31,,-895,CO00000005,DEP
2022-12-29 15:48:47,,-945,CO00000012,RET
2020-05-31 18:25:39,,-833,CC00000001,DEP
2021-11-06 21:14:39,,-51,LI00000003,DEP
2021-12-29 18:53:58,,-233,CO00000003,RET
2021-09-03 20:33:38,,-309,CO00000011,RET
2021-05-25 09:32:32,,-193,LI00000002,DEP
2021-01-22 10:51:40,,-537,CO00000009,VIR
2021-01-22 10:51:40,,537,CO00000003,VIR
2020-03-29 15:15:58,,-477,CO00000007,RET
2022-01-14 03:33:25,,-72,LI00000003,VIR
2022-01-14 03:33:25,,72,LI00000004,VIR
2022-06-12 07:12:51,,-430,LI00000004,RET
2023-01-09 12:08:21,,-371,CO00000012,RET
2022-06-29 03:25:52,,-412,CO00000003,RET
2022-01-18 00:31:40,,-546,CO00000003,RET
2021-02-10 16:52:04,,-515,CO00000009,DEP
2021-07-12 00:23:41,,-662,CO00000001,DEP
2021-02-10 14:28:45,,-139,CC00000001,RET
2022-06-09 03:41:48,,-954,CO00000008,VIR
2022-06-09 03:41:48,,954,CO00000008,VIR
2021-04-14 05:51:00,,-564,LI00000006,VIR
2021-04-14 05:51:00,,564,CO00000001,VIR
2022-02-20 18:37:22,,-382,CO00000011,VIR
2022-02-20 18:37:22,,382,CO00000009,VIR
2022-05-28 03:54:59,,-67,CO00000011,VIR
2022-05-28 03:54:59,,67,LI00000001,VIR
2020-08-27 23:06:18,,-808,CO00000001,DEP
2021-10-13 17:57:16,,-191,LI00000002,VIR
2021-10-13 17:57:16,,191,LI00000001,VIR
2021-12-28 21:09:01,,-635,CO00000001,DEP
2020-10-09 10:50:27,,-644,LI00000002,DEP
2022-10-13 18:30:58,,-647,CO00000008,RET
2022-07-22 23:21:07,,-894,LI00000005,RET
2022-10-31 15:47:31,,-35,CO00000009,DEP
2021-04-03 09:01:13,,-338,CO00000003,VIR
2021-04-03 09:01:13,,338,LI00000003,VIR
2022-05-11 23:50:05,,-23,LI00000004,RET
2022-03-23 14:07:55,,-544,CO00000003,RET
2020-08-07 06:52:46,,-575,CO00000010,VIR
2020-08-07 06:52:46,,575,CO00000006,VIR
2020-02-22 20:12:48,,-873,CO00000001,DEP
2020-07-11 00:31:37,,-915,CO00000009,RET
2022-09-14 16:12:59,,-972,CO00000003,DEP
2022-05-15 15:28:42,,-663,LI00000004,RET
2021-07-21 12:20:48,,-966,CO00000009,VIR
2021-07-21 12:20:48,,966,CO00000004,VIR
2020-02-24 07:35:13,,-68,CO00000002,RET
2020-07-10 09:04:46,,-838,CO00000007,DEP
2022-01-14 10:39:29,,-72,CO00000008,RET
2021-04-25 03:08:27,,-273,CC00000002,RET
2021-07-05 11:55:33,,-418,LI00000006,DEP
2022-03-30 18:53:02,,-578,CO00000003,VIR
2022-03-30 18:53:02,,578,LI00000001,VIR
2020-12-02 01:19:47,,-192,LI00000006,DEP
2022-01-23 10:35:21,,-987,LI00000002,RET
2022-03-22 17:17:39,,-776,CO00000006,VIR
2022-03-22 17:17:39,,776,CO00000010,VIR
2020-02-05 07:37:40,,-808,CO00000011,DEP
2022-03-11 19:38:14,,-862,CC00000001,VIR
2022-03-11 19:38:14,,862,CO00000009,VIR
2021-03-14 12:11:08,,-650,LI00000003,VIR
2021-03-14 12:11:08,,650,CO00000008,VIR
2021-06-17 13:53:16,,-820,CC00000002,RET
2021-07-31 08:29:06,,-444,CO00000003,RET
2022-10-01 00:08:23,,-642,CC00000001,DEP
